id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,media_alt_texts,mentioned_names,mentioned_ids,hashtags
1652450102949158912,1682809780,2023-04-29T23:09:40,BirnstinglausRo,"#Kurier:
#ÖVP-#Haslauer landet nun doch bei #FPÖ-#Kickl.
Bei #SchwarzBlauRot macht die #SPÖ nicht mit.
Hätte er sich denken können.",0,0,3,1,de,,,,,,"Rom, Latium",,,706123898019049472,"Trude Beiler, Rom",0,"WAHLPROGNOSTIKERIN
Да здравствует Украина, долой Путина!
Putin Medwedew Lawrow Schoigu Kyrill ab nach Den Haag!
Xi Jinping begeht Völkermord an Uiguren
台湾万岁！",,https://pbs.twimg.com/profile_images/758995575370948612/OZ4sYH0__normal.jpg,40864,1273,1167,,18,2016-03-05T14:27:11,1457188031,,1,,,,,,,,,2023-05-02T10:31:00.348864,https://twitter.com/BirnstinglausRo/status/1652450102949158912,,,,,,,,,,,,,FPÖ|Haslauer|Kickl|Kurier|SPÖ|SchwarzBlauRot|ÖVP
1652449432846192640,1682809620,2023-04-29T23:07:00,BirnstinglausRo,"#SalzburgerNachrichten:
Alles deutet auf #SchwarzBlau in #Salzburg hin.
#ÖVP-#Haslauer wollte sich seine Bilanz nicht mit der #FPÖ als Koalitionspartner vermiesen, nun wird es trotzdem dazu kommen, #Svazek LHStv.",0,0,6,1,de,,,,,,"Rom, Latium",,,706123898019049472,"Trude Beiler, Rom",0,"WAHLPROGNOSTIKERIN
Да здравствует Украина, долой Путина!
Putin Medwedew Lawrow Schoigu Kyrill ab nach Den Haag!
Xi Jinping begeht Völkermord an Uiguren
台湾万岁！",,https://pbs.twimg.com/profile_images/758995575370948612/OZ4sYH0__normal.jpg,40864,1273,1167,,18,2016-03-05T14:27:11,1457188031,,1,,,,,,,,,2023-05-02T10:31:00.348991,https://twitter.com/BirnstinglausRo/status/1652449432846192640,,,,,,,,,,,,,FPÖ|Haslauer|Salzburg|SalzburgerNachrichten|SchwarzBlau|Svazek|ÖVP
1652432810458619905,1682805657,2023-04-29T22:00:57,DerHofnarr2,"RT @manu_nimbe: #zib2 Der alte wissenschaftsfeindliche Scheißer Haslauer gibt also der SPÖ die Schuld um mit den Nazis ins Bett hüpfen zu können.

Ah, der Kickl-Leitner Move.
Dass Leute immer noch die ÖVP wählen ist einfach nur mit Dummheit zu erklären
#oevp #Korruption",0,0,0,0,de,,,,,,"Wien, Österreich",,,1690809150,Der Hofnarr,0,Dieser Account wurde und ist gehackt 😀 Alle Tweets und RT verstehen sich als Satire 😉 for the fucking Lawyers 🖕🏻 #FTTB,,https://pbs.twimg.com/profile_images/1641496338062770176/LNCCn63p_normal.jpg,56523,1003,2321,,5,2013-08-22T11:49:40,1377172180,,1,1652041895147610137,manu_nimbe,4910530305,1682712455,,,,,2023-05-02T10:31:00.349192,https://twitter.com/DerHofnarr2/status/1652432810458619905,,,,,,,,,,,manu_nimbe,4910530305,zib2
1652041895147610137,1682712455,2023-04-28T20:07:35,manu_nimbe,"#zib2 Der alte wissenschaftsfeindliche Scheißer Haslauer gibt also der SPÖ die Schuld um mit den Nazis ins Bett hüpfen zu können.

Ah, der Kickl-Leitner Move.
Dass Leute immer noch die ÖVP wählen ist einfach nur mit Dummheit zu erklären
#oevp #Korruption",0,7,62,1,de,,,,,,Österreich,,,4910530305,Manu Nimbe,0,"M-32-Tiroler | Grün/Bier  | Slava Ukraini 🇺🇦  | Gaming,Humor und Memes |
FCK: Nazis/Putin/Covidioten/Klimawandel-Leugner/FPÖler/ÖVPler |",https://www.youtube.com/watch?v=xfr64zoBTAQ,https://pbs.twimg.com/profile_images/1648739676243492892/l8P8ca9e_normal.jpg,17111,322,430,,0,2016-02-14T21:42:27,1455486147,retweet,1,,,,,,,,,2023-05-02T10:31:00.349163,https://twitter.com/manu_nimbe/status/1652041895147610137,,,,,,,,,,,,,Korruption|oevp|zib2
1652424591162109955,1682803697,2023-04-29T21:28:17,KlausZechner,@mi_schbrot @barsforlife @schowiedaXian hab: st. jo! haslauer auf der fucking heidi gelesen-wurscht.^^  kernöl rockt.🙃,0,0,2,1,de,mi_schbrot,1415263324099469312,1652424070720364544,,,,,,3883998077,Klaus E.Z.,0,"socially unacceptable. extrem links. 
...und Musik, viel Musik.",,https://pbs.twimg.com/profile_images/1566066973695508480/TPBunzIf_normal.jpg,52700,1182,1891,,7,2015-10-06T21:19:43,1444166383,,1,,,,,,,,,2023-05-02T10:31:00.349298,https://twitter.com/KlausZechner/status/1652424591162109955,,,,,,,,,,,barsforlife|mi_schbrot|schowiedaXian,1045249166488870913|1415263324099469312|1449797358498324487,
1652421927485550592,1682803062,2023-04-29T21:17:42,BarbaraStoll9,"RT @MarkelGerald: https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066

Ich mag Wilfried Haslauer nicht. 
Weder seine politischen Handlungen noch seinen persönlichen Auftritt. 

Aber das war polittaktisch ein echtes Meisterwerk - muss ich neidlos anerkennen. 

Jetzt wird Schwarz/ Blau möglicherweise tatsächlich Realität und… https://twitter.com/i/web/status/1652213404814147590",0,0,0,0,de,,,,,,Österreich,,,1341828194266132480,Barbara Stoll,0,,,https://pbs.twimg.com/profile_images/1616531222238306304/gIIk8eyV_normal.jpg,113,13,27,,0,2020-12-23T19:29:28,1608751768,,1,1652213404814147590,MarkelGerald,822774456951144450,1682753347,,,,,2023-05-02T10:31:00.350038,https://twitter.com/BarbaraStoll9/status/1652421927485550592,,,,,https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066,,,,,,MarkelGerald,822774456951144450,
1652213404814147590,1682753347,2023-04-29T07:29:07,MarkelGerald,"https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066

Ich mag Wilfried Haslauer nicht. 
Weder seine politischen Handlungen noch seinen persönlichen Auftritt. 

Aber das war polittaktisch ein echtes Meisterwerk - muss ich neidlos anerkennen. 

Jetzt wird Schwarz/ Blau möglicherweise tatsächlich Realität und… https://twitter.com/i/web/status/1652213404814147590",0,21,157,21,de,,,,,,,,,822774456951144450,Gerald markel,1,,,https://pbs.twimg.com/profile_images/1611794172935114752/fuBFtfyC_normal.jpg,3107,3778,456,,20,2017-01-21T11:54:51,1484999691,retweet,1,,,,,,,,,2023-05-02T10:31:00.349916,https://twitter.com/MarkelGerald/status/1652213404814147590,,,,,https://twitter.com/i/web/status/1652213404814147590|https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066,,,,,,,,
1652416783595233281,1682801836,2023-04-29T20:57:16,LederAnita,"@MarkelGerald Ich mag Wilfried Haslauer nicht. Weder seine politischen Handlungen, noch seinen persönlichen Auftritt.",0,0,2,0,de,MarkelGerald,822774456951144450,1652213404814147590,,,,,,1427632747682611216,Anita Ana Banana,0,,,https://pbs.twimg.com/profile_images/1532437057108332551/qP7VazYt_normal.jpg,5855,139,282,,0,2021-08-17T14:06:49,1629209209,,1,,,,,,,,,2023-05-02T10:31:00.350234,https://twitter.com/LederAnita/status/1652416783595233281,,,,,,,,,,,MarkelGerald,822774456951144450,
1652412974441562115,1682800928,2023-04-29T20:42:08,ManniAT,"@MarkelGerald Für Haslauer war es vielleicht ein Meisterwerk. Hätte es Herpferd oder Nominik gemacht vielleicht auch.
Für einen ordentlichen Menschen mit Charakter ist es einfach eine niederterächtige Politshow.

Ach ja, ""niederterächtig"" hat er im Wahlkampf auch die FPÖ genannt.",0,0,5,1,de,MarkelGerald,822774456951144450,1652213404814147590,,,Linz Austria,,,25667697,Manfred Pohler 🕊️🇺🇦 💉💉💉,0,".NET focused developer (xamarin, C#, WPF, UWP, SQL Server, https://t.co/uQjjCp9Gil) former telerik MVP",http://www.manniat.net/,https://pbs.twimg.com/profile_images/1461420067204304898/kSGyhAni_normal.jpg,29729,1727,2116,,12,2009-03-21T12:30:03,1237638603,,1,,,,,,,,,2023-05-02T10:31:00.350339,https://twitter.com/ManniAT/status/1652412974441562115,,,,,,,,,,,MarkelGerald,822774456951144450,
1652410222382555139,1682800271,2023-04-29T20:31:11,TomMayerEuropa,"@abwerzger @svazek Neuwahlen gibt’s, wenn Parteien im Parlament keine Mehrheit für Regierung finden. Gut möglich, dass Schwarz-Blau kommt, ohne Haslauer? Aber mit Ex-Kurz-Mitarbeiter Stefan Schnöll als LH?
Würde internationaler Festspielstadt Salzburg nicht guttun, Kulturschaffende irritieren.",0,0,0,0,de,abwerzger,1011258769,1652395542222196738,,,Bruxelles,,,547173846,Thomas Mayer,0,"Gründungsmitglied von Der Standard, Europa/Nato-Korrespondent, zwitschere privat. Österreich ist meine Heimat, Brüssel meine Stadt, an vielen Orten zu Hause",https://derStandard.at,https://pbs.twimg.com/profile_images/2093006049/twitterfoto2_normal.jpg,133255,42608,1349,,690,2012-04-06T20:36:32,1333744592,,1,,,,,,,,,2023-05-02T10:31:00.350440,https://twitter.com/TomMayerEuropa/status/1652410222382555139,,,,,,,,,,,abwerzger|svazek,1011258769|1131147129215508480,
1652408985633406981,1682799977,2023-04-29T20:26:17,Kathari37566936,Auch in Salzburg steht ein schwarz-blauer Pakt bevor: LH Haslauer muss die Reißleine ziehen & Koalitionsverhandlungen abbrechen. Unterzeichne jetzt den Appell “Keine Koalition mit der FPÖ” https://actions.aufstehn.at/fpoesbg?source=share-tw,0,0,0,0,de,,,,,,,,,1381617095490863108,Katharina,0,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1190,4,17,,0,2021-04-12T14:36:17,1618238177,,1,,,,,,,,,2023-05-02T10:31:00.350658,https://twitter.com/Kathari37566936/status/1652408985633406981,,,,,https://actions.aufstehn.at/fpoesbg?source=share-tw,,,,,,,,
1652406840754405377,1682799465,2023-04-29T20:17:45,abraham_leopold,LH Haslauer möchte mit der FPÖ koalieren. Ein weiterer schwarz-blauer Pakt in AT. Für die #NRW24 verheißt das nichts Gutes. Wir fordern von Haslauer und der ÖVP Salzburg: Keine Koalition mit der FPÖ! Unterzeichne jetzt auch du https://actions.aufstehn.at/fpoesbg?source=share-tw via @aufstehnat,0,0,0,0,de,,,,,,"Wien, Österreich",,,863470248791617541,Leopold Abraham,0,Gewerkschaft Politik den Menschen zu helfen Unterhaltung Sport Bildung,,https://pbs.twimg.com/profile_images/863483857735122944/i2v2HReN_normal.jpg,53,19,75,,0,2017-05-13T19:05:24,1494702324,,1,,,,,,,,,2023-05-02T10:31:00.350967,https://twitter.com/abraham_leopold/status/1652406840754405377,,,,,https://actions.aufstehn.at/fpoesbg?source=share-tw,,,,,,aufstehnat,2951645097,NRW24
1652400132338380807,1682797866,2023-04-29T19:51:06,kainobi3,"RT @Qi_Zone: Dort wo bei normalen Menschen das Rückgrat sitzt, wurde bei #Haslauer und #miklleitner ein Gartenschlauch implantiert. #oevp",0,0,0,0,de,,,,,,,,,1110664481875603456,kainobi,0,"Der Horizont vieler Menschen ist ein Kreis mit Radius null - und das nennen sie ihren Standpunkt.
Narkoleptischer, prokrastinierend vorausschauender Nachtvogel.",,https://pbs.twimg.com/profile_images/1112663055035494400/EDhcBNMz_normal.png,1039,33,384,,1,2019-03-26T22:07:02,1553638022,,1,1652037469754236939,Qi_Zone,897028650213756929,1682711400,,,,,2023-05-02T10:31:00.351192,https://twitter.com/kainobi3/status/1652400132338380807,,,,,,,,,,,Qi_Zone,897028650213756929,Haslauer|miklleitner|oevp
1652037469754236939,1682711400,2023-04-28T19:50:00,Qi_Zone,"Dort wo bei normalen Menschen das Rückgrat sitzt, wurde bei #Haslauer und #miklleitner ein Gartenschlauch implantiert. #oevp",0,4,16,1,de,,,,,,Österreich,,,897028650213756929,Kaffeesudleser - Das Original,0,"Furchtlos im Kampf gegen Ungerechtigkeit, Ignoranz und Obrigkeit",,https://pbs.twimg.com/profile_images/1484771524783525893/JyI1EV6M_normal.jpg,13709,750,1938,,2,2017-08-14T09:34:31,1502703271,retweet,1,,,,,,,,,2023-05-02T10:31:00.351166,https://twitter.com/Qi_Zone/status/1652037469754236939,,,,,,,,,,,,,Haslauer|miklleitner|oevp
1652395425905754113,1682796744,2023-04-29T19:32:24,gabbern73,"RT @MarkelGerald: https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066

Ich mag Wilfried Haslauer nicht. 
Weder seine politischen Handlungen noch seinen persönlichen Auftritt. 

Aber das war polittaktisch ein echtes Meisterwerk - muss ich neidlos anerkennen. 

Jetzt wird Schwarz/ Blau möglicherweise tatsächlich Realität und… https://twitter.com/i/web/status/1652213404814147590",0,0,0,0,de,,,,,,Österreich,,,989556048,Gabriele Berner,0,"Sehe wenig Nutzen in einer Impfung für 100 %, wenn diese schon bei bisher ~75 % Geimpften, wenig zur Verbesserung der Situation beigetragen hat.",,https://pbs.twimg.com/profile_images/1479426803655708679/cK-XgO-a_normal.jpg,4515,156,220,,0,2012-12-04T20:54:04,1354654444,,1,1652213404814147590,MarkelGerald,822774456951144450,1682753347,,,,,2023-05-02T10:31:00.351493,https://twitter.com/gabbern73/status/1652395425905754113,,,,,https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066,,,,,,MarkelGerald,822774456951144450,
1652394577913864192,1682796542,2023-04-29T19:29:02,LederAnita,"@TomMayerEuropa Dieser ""ungewöhnliche Vorschlag"" ist überheblich und dummdreist.
Und ja, ich weiß dass Haslauer ein schlauer Fuchs ist. Hilft nur nicht, wenn man zu abgehoben ist. Er möge sich hüten!",0,0,1,0,de,TomMayerEuropa,547173846,1652219536010014721,,,,,,1427632747682611216,Anita Ana Banana,0,,,https://pbs.twimg.com/profile_images/1532437057108332551/qP7VazYt_normal.jpg,5855,139,282,,0,2021-08-17T14:06:49,1629209209,,1,,,,,,,,,2023-05-02T10:31:00.351604,https://twitter.com/LederAnita/status/1652394577913864192,,,,,,,,,,,TomMayerEuropa,547173846,
1652394315857948672,1682796479,2023-04-29T19:27:59,Clownee__tweets,"@berg_ruft @krone_at Ja, aber OHNE Haslauer und OHNE Mikl-Leitner.",0,0,0,0,de,berg_ruft,365523475,1652301364200914944,,,,,,1143074635950542849,Pausenclown,0,Einem Clown kann man nicht vertrau'n.,,https://pbs.twimg.com/profile_images/1525748980302462976/F3NHUa0w_normal.jpg,1783,41,111,,0,2019-06-24T08:33:25,1561365205,,1,,,,,,,,,2023-05-02T10:31:00.351700,https://twitter.com/Clownee__tweets/status/1652394315857948672,,,,,,,,,,,berg_ruft|krone_at,365523475|330976924,
1652394280986591234,1682796471,2023-04-29T19:27:51,TomMayerEuropa,"@svazek @abwerzger Ok, glaube auch nicht, dass die Dreierkoalition kommt.
Mein Beitrag war zu sagen, es wäre spannend, wenn Haslauer eine Minderheitsregierung versuchte.
Die Hälfte der ÖVP und LH will nicht mit der FPÖ. Die SPÖ im Chaos, will nicht Dreier.
Irgendwer muss regieren. Sonst Neuwahl",0,0,1,1,de,svazek,1131147129215508480,1652392741299531777,,,Bruxelles,,,547173846,Thomas Mayer,0,"Gründungsmitglied von Der Standard, Europa/Nato-Korrespondent, zwitschere privat. Österreich ist meine Heimat, Brüssel meine Stadt, an vielen Orten zu Hause",https://derStandard.at,https://pbs.twimg.com/profile_images/2093006049/twitterfoto2_normal.jpg,133255,42608,1349,,690,2012-04-06T20:36:32,1333744592,,1,,,,,,,,,2023-05-02T10:31:00.351789,https://twitter.com/TomMayerEuropa/status/1652394280986591234,,,,,,,,,,,abwerzger|svazek,1011258769|1131147129215508480,
1652394178985226242,1682796446,2023-04-29T19:27:26,HegerGustav,"@VHehle @haraldwalser Haslauer folgt der langjährigen Parteimaxime: Wir koalieren mit jeder/jedem, wenn wir nur an der Macht bleiben können.",0,0,0,0,de,VHehle,2905575785,1651971890699706377,,,,,,1604540690456788996,Gustav Heger,0,,,https://pbs.twimg.com/profile_images/1604547345957388288/-gBLKqri_normal.png,4,0,0,,0,2022-12-18T18:41:12,1671388872,,1,,,,,,,,,2023-05-02T10:31:00.351877,https://twitter.com/HegerGustav/status/1652394178985226242,,,,,,,,,,,VHehle|haraldwalser,2905575785|497792442,
1652387443524419590,1682794841,2023-04-29T19:00:41,Cheesy19779663,"@BineBee_tweets @MarkelGerald Haslauer will FP? Von der Salzburger Politik haben sie nicht so wirklich Ahnung, oder?",0,0,0,0,de,BineBee_tweets,825410336673116166,1652307262449303553,,,,,,883736302339989504,Cheesman,0,Selbstdenker,,https://pbs.twimg.com/profile_images/1063122746509533185/eJt026tL_normal.jpg,16088,151,324,,6,2017-07-08T17:15:28,1499534128,,1,,,,,,,,,2023-05-02T10:31:00.352187,https://twitter.com/Cheesy19779663/status/1652387443524419590,,,,,,,,,,,BineBee_tweets|MarkelGerald,825410336673116166|822774456951144450,
1652384717021274114,1682794191,2023-04-29T18:49:51,stelzer_rs,Unterzeichne jetzt den Eil-Appell von @aufstehn_at und setze mit uns ein starkes Zeichen des Widerstandes gegen Kickls FPÖ und ihre rassistische Politik. LH Haslauer & ÖVP-Sbg: Keine Koalition mit der FPÖ in #Salzburg! Jetzt unterzeichnen: https://actions.aufstehn.at/fpoesbg?source=share-tw,0,0,0,0,de,,,,,,,,,1447211345028472841,Renate Stelzer,0,"Interessensvielfalt, besonders Politik und Natur",,https://pbs.twimg.com/profile_images/1447211660490510338/0axwf0Zu_normal.jpg,30,0,18,,0,2021-10-10T14:45:22,1633877122,,1,,,,,,,,,2023-05-02T10:31:00.352410,https://twitter.com/stelzer_rs/status/1652384717021274114,,,,,https://actions.aufstehn.at/fpoesbg?source=share-tw,,,,,,,,Salzburg
1652384643470045184,1682794173,2023-04-29T18:49:33,LeitnerStephan,"@GMRaidl @TomMayerEuropa Haslauer will ja die SPÖ in der Regierung, die Grünen (mit denen er aber 10 Jahre lang in Regierung war), die will er nicht mehr…",0,0,1,0,de,GMRaidl,957618896,1652256921540337665,,,,,,1170194819425157120,Stephan Leitner,0,"""Fragt man einen Liberalen, um was es ihm geht, so wird seine Antwort sein: Um dich. ... Um deine Chance, dein Leben selbst in die Hand zu nehmen.""",,https://pbs.twimg.com/profile_images/1588072255782883329/tkc9fhRF_normal.jpg,696,37,234,,0,2019-09-07T04:39:50,1567831190,,1,,,,,,,,,2023-05-02T10:31:00.352521,https://twitter.com/LeitnerStephan/status/1652384643470045184,,,,,,,,,,,GMRaidl|TomMayerEuropa,957618896|547173846,
1652382648327712770,1682793697,2023-04-29T18:41:37,schierhangl,"RT @kay_dankl: 1) Einige Ideen, die nicht besonders links sind & sogar für d. ÖVP umsetzbar wären: Das habe ich diese Woche beim Empfangsgespräch mit LH Haslauer mitgebracht. Es war ein respektvoller Austausch, auch wenn uns weltanschaulich & wohnungspolitisch sehr viel trennt. @krone_salzburg https://twitter.com/kay_dankl/status/1652267890731515905/photo/1",0,0,0,0,de,,,,,,,,,2637537674,@schierhangl,0,,,https://pbs.twimg.com/profile_images/974701703206498304/bQ10Fwgw_normal.jpg,46620,228,1006,,111,2014-07-13T15:45:39,1405266339,,1,1652267890731515905,kay_dankl,84951490,1682766337,,,,,2023-05-02T10:31:00.352786,https://twitter.com/schierhangl/status/1652382648327712770,,,,,,,,,,,kay_dankl,84951490,
1652267890731515905,1682766337,2023-04-29T11:05:37,kay_dankl,"1) Einige Ideen, die nicht besonders links sind & sogar für d. ÖVP umsetzbar wären: Das habe ich diese Woche beim Empfangsgespräch mit LH Haslauer mitgebracht. Es war ein respektvoller Austausch, auch wenn uns weltanschaulich & wohnungspolitisch sehr viel trennt. @krone_salzburg https://twitter.com/kay_dankl/status/1652267890731515905/photo/1",0,16,177,11,de,,,,,,Salzburg,,,84951490,Kay-Michael Dankl,0,"Gemeinderat für Soziales & leistbares Wohnen in der Stadt Salzburg für @kpoeplus_sbg, Historiker",http://kpoeplus-sbg.at,https://pbs.twimg.com/profile_images/1376961344931528707/E9Cem3lN_normal.jpg,1810,4778,845,,20,2009-10-24T22:20:58,1256422858,retweet,1,,,,,,,,,2023-05-02T10:31:00.352757,https://twitter.com/kay_dankl/status/1652267890731515905,,,,,https://twitter.com/kay_dankl/status/1652267890731515905/photo/1,,,,,,krone_salzburg,1212307058579496960,
1652377865122459651,1682792557,2023-04-29T18:22:37,HLindic,LH Haslauer möchte mit der FPÖ koalieren. Ein weiterer schwarz-blauer Pakt in AT. Für die #NRW24 verheißt das nichts Gutes. Wir fordern von Haslauer und der ÖVP Salzburg: Keine Koalition mit der FPÖ! Unterzeichne jetzt auch du https://actions.aufstehn.at/fpoesbg?source=share-tw via @aufstehnat,0,0,0,0,de,,,,,,,,,1263572873828085760,DerSchorsch,0,Ich mag keinen Fußball,,https://pbs.twimg.com/profile_images/1516071117424939009/QYhbB1JN_normal.jpg,15182,39,75,,0,2020-05-21T20:50:39,1590094239,,1,,,,,,,,,2023-05-02T10:31:00.352959,https://twitter.com/HLindic/status/1652377865122459651,,,,,https://actions.aufstehn.at/fpoesbg?source=share-tw,,,,,,aufstehnat,2951645097,NRW24
1652377400095784960,1682792446,2023-04-29T18:20:46,Gabriel44430316,"RT @MarkelGerald: https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066

Ich mag Wilfried Haslauer nicht. 
Weder seine politischen Handlungen noch seinen persönlichen Auftritt. 

Aber das war polittaktisch ein echtes Meisterwerk - muss ich neidlos anerkennen. 

Jetzt wird Schwarz/ Blau möglicherweise tatsächlich Realität und… https://twitter.com/i/web/status/1652213404814147590",0,0,0,0,de,,,,,,,,,1588223107399094274,Gabriela,0,,,https://pbs.twimg.com/profile_images/1622307151388581889/J2MIwL9I_normal.jpg,3309,48,154,,0,2022-11-03T17:35:44,1667496944,,1,1652213404814147590,MarkelGerald,822774456951144450,1682753347,,,,,2023-05-02T10:31:00.353360,https://twitter.com/Gabriel44430316/status/1652377400095784960,,,,,https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066,,,,,,MarkelGerald,822774456951144450,
1652371237505572864,1682790977,2023-04-29T17:56:17,ALupinc,"RT @z_abfalter: Mikl-Leitner sagt vor der Wahl: „auf keinen Fall mit der FPÖ!“ und macht nach der Wahl MIT der FPÖ!
Haslauer sagt vor der Wahl: „auf keinen Fall mit der FPÖ!“ und macht nach der Wahl MIT der FPÖ!
UND IMMER IST DIE SPÖ SCHULD DARAN!
Und Ihr sollt das wissen!",0,0,0,0,de,,,,,,,,,724684416996413440,Albin Lupinc,0,,,https://pbs.twimg.com/profile_images/1139020659156082689/9W_fwtcX_normal.jpg,25459,399,525,,1,2016-04-25T19:40:03,1461613203,,1,1651844681204989955,z_abfalter,4652224697,1682665436,,,,,2023-05-02T10:31:00.353585,https://twitter.com/ALupinc/status/1652371237505572864,,,,,,,,,,,z_abfalter,4652224697,
1651844681204989955,1682665436,2023-04-28T07:03:56,z_abfalter,"Mikl-Leitner sagt vor der Wahl: „auf keinen Fall mit der FPÖ!“ und macht nach der Wahl MIT der FPÖ!
Haslauer sagt vor der Wahl: „auf keinen Fall mit der FPÖ!“ und macht nach der Wahl MIT der FPÖ!
UND IMMER IST DIE SPÖ SCHULD DARAN!
Und Ihr sollt das wissen!",0,77,418,44,de,,,,,,Österreich,,,4652224697,Zoltan Abfalter,0,Familie - Musik - Fußball - Politik,,https://pbs.twimg.com/profile_images/1581192254693203970/i6ZjqA6B_normal.jpg,42049,2305,1915,,14,2015-12-30T09:05:58,1451466358,retweet,1,,,,,,,,,2023-05-02T10:31:00.353560,https://twitter.com/z_abfalter/status/1651844681204989955,,,,,,,,,,,,,
1652368928537018372,1682790426,2023-04-29T17:47:06,IreneZimmer1957,"RT @MarkelGerald: https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066

Ich mag Wilfried Haslauer nicht. 
Weder seine politischen Handlungen noch seinen persönlichen Auftritt. 

Aber das war polittaktisch ein echtes Meisterwerk - muss ich neidlos anerkennen. 

Jetzt wird Schwarz/ Blau möglicherweise tatsächlich Realität und… https://twitter.com/i/web/status/1652213404814147590",0,0,0,0,de,,,,,,"Kufstein, Austria",,,1641010337380982784,Irene Zimmer,0,artist and writer,,https://pbs.twimg.com/profile_images/1641010465584152577/GmP9T170_normal.jpg,2210,109,474,,2,2023-03-29T09:32:17,1680082337,,1,1652213404814147590,MarkelGerald,822774456951144450,1682753347,,,,,2023-05-02T10:31:00.353885,https://twitter.com/IreneZimmer1957/status/1652368928537018372,,,,,https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066,,,,,,MarkelGerald,822774456951144450,
1652368614027333632,1682790351,2023-04-29T17:45:51,sandra2519691,"RT @MarkelGerald: https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066

Ich mag Wilfried Haslauer nicht. 
Weder seine politischen Handlungen noch seinen persönlichen Auftritt. 

Aber das war polittaktisch ein echtes Meisterwerk - muss ich neidlos anerkennen. 

Jetzt wird Schwarz/ Blau möglicherweise tatsächlich Realität und… https://twitter.com/i/web/status/1652213404814147590",0,0,0,0,de,,,,,,Grönland,,,786113892892180481,🇩🇪Sandra Müller 🇩🇪,0,"Ungeimpft, Kriegsgegnerin und überzeugte Dieselfahrerin
Auch auf Gettr: Sandra251969",,https://pbs.twimg.com/profile_images/1620007248138309632/i1b6h-q5_normal.jpg,97557,10700,9711,,6,2016-10-12T07:58:52,1476259132,,1,1652213404814147590,MarkelGerald,822774456951144450,1682753347,,,,,2023-05-02T10:31:00.354179,https://twitter.com/sandra2519691/status/1652368614027333632,,,,,https://www.sn.at/salzburg/landtagswahl-2023/die-spoe-zeigt-der-oevp-die-rote-karte-schwarz-blau-wird-immer-wahrscheinlicher-137908066,,,,,,MarkelGerald,822774456951144450,
1652367072037425155,1682789984,2023-04-29T17:39:44,perzfeli,"Mit @svazek steht eine Person an der Spitze der FPÖ-Sbg, die enge Kontakte zu rechtsextremen Identitären pflegt – dennoch plant LH Haslauer eine schwarz-blaue Koalition. Nicht mit uns: Keine Koalition mit der FPÖ! Jetzt unterzeichnen: https://actions.aufstehn.at/fpoesbg?source=share-tw via @aufstehnat",0,0,0,0,de,,,,,,,,,726705803760140288,Felizitas Perz,0,,,https://pbs.twimg.com/profile_images/726715779467624448/pQPw0tjw_normal.jpg,78,1,21,,0,2016-05-01T09:32:19,1462095139,,1,,,,,,,,,2023-05-02T10:31:00.354400,https://twitter.com/perzfeli/status/1652367072037425155,,,,,https://actions.aufstehn.at/fpoesbg?source=share-tw,,,,,,aufstehnat|svazek,2951645097|1131147129215508480,
